1,4,7,8,13,17,18,78
47,Bachelors,Sales,Husband,60,47 Sales,47 Husband,Sales Husband
74,HS-grad,Exec-managerial,Husband,40,74 Exec-managerial,74 Husband,Exec-managerial Husband
37,Some-college,Adm-clerical,Husband,70,37 Adm-clerical,37 Husband,Adm-clerical Husband
35,Some-college,Farming-fishing,Not-in-family,60,35 Farming-fishing,35 Not-in-family,Farming-fishing Not-in-family
51,Bachelors,Exec-managerial,Husband,70,51 Exec-managerial,51 Husband,Exec-managerial Husband
40,Some-college,Other-service,Not-in-family,40,40 Other-service,40 Not-in-family,Other-service Not-in-family
51,Doctorate,Prof-specialty,Husband,40,51 Prof-specialty,51 Husband,Prof-specialty Husband
26,10th,Handlers-cleaners,Wife,40,26 Handlers-cleaners,26 Wife,Handlers-cleaners Wife
53,Assoc-acdm,Adm-clerical,Unmarried,40,53 Adm-clerical,53 Unmarried,Adm-clerical Unmarried
32,HS-grad,Craft-repair,Husband,40,32 Craft-repair,32 Husband,Craft-repair Husband
29,Some-college,Craft-repair,Husband,40,29 Craft-repair,29 Husband,Craft-repair Husband
42,HS-grad,Adm-clerical,Not-in-family,40,42 Adm-clerical,42 Not-in-family,Adm-clerical Not-in-family
22,Some-college,Transport-moving,Not-in-family,32,22 Transport-moving,22 Not-in-family,Transport-moving Not-in-family
62,HS-grad,noValueSetHere123156456,Husband,24,62 noValueSetHere123156456,62 Husband,noValueSetHere123156456 Husband
33,HS-grad,Adm-clerical,Not-in-family,40,33 Adm-clerical,33 Not-in-family,Adm-clerical Not-in-family
21,HS-grad,Transport-moving,Own-child,20,21 Transport-moving,21 Own-child,Transport-moving Own-child
46,Bachelors,Prof-specialty,Husband,45,46 Prof-specialty,46 Husband,Prof-specialty Husband
25,11th,Handlers-cleaners,Not-in-family,40,25 Handlers-cleaners,25 Not-in-family,Handlers-cleaners Not-in-family
29,5th-6th,Other-service,Husband,40,29 Other-service,29 Husband,Other-service Husband
29,Bachelors,Prof-specialty,Not-in-family,48,29 Prof-specialty,29 Not-in-family,Prof-specialty Not-in-family
33,Doctorate,Sales,Not-in-family,60,33 Sales,33 Not-in-family,Sales Not-in-family
50,Assoc-acdm,Craft-repair,Not-in-family,40,50 Craft-repair,50 Not-in-family,Craft-repair Not-in-family
22,HS-grad,Adm-clerical,Not-in-family,40,22 Adm-clerical,22 Not-in-family,Adm-clerical Not-in-family
40,HS-grad,Craft-repair,Not-in-family,40,40 Craft-repair,40 Not-in-family,Craft-repair Not-in-family
28,HS-grad,Machine-op-inspct,Husband,45,28 Machine-op-inspct,28 Husband,Machine-op-inspct Husband
54,HS-grad,Adm-clerical,Husband,40,54 Adm-clerical,54 Husband,Adm-clerical Husband
29,HS-grad,Craft-repair,Husband,40,29 Craft-repair,29 Husband,Craft-repair Husband
49,HS-grad,Machine-op-inspct,Unmarried,40,49 Machine-op-inspct,49 Unmarried,Machine-op-inspct Unmarried
46,11th,Other-service,Not-in-family,27,46 Other-service,46 Not-in-family,Other-service Not-in-family
71,10th,Craft-repair,Husband,8,71 Craft-repair,71 Husband,Craft-repair Husband
27,Some-college,Farming-fishing,Husband,80,27 Farming-fishing,27 Husband,Farming-fishing Husband
56,HS-grad,Adm-clerical,Not-in-family,40,56 Adm-clerical,56 Not-in-family,Adm-clerical Not-in-family
64,HS-grad,Tech-support,Husband,60,64 Tech-support,64 Husband,Tech-support Husband
23,Some-college,Exec-managerial,Wife,25,23 Exec-managerial,23 Wife,Exec-managerial Wife
36,Bachelors,Prof-specialty,Husband,40,36 Prof-specialty,36 Husband,Prof-specialty Husband
39,Masters,Prof-specialty,Husband,45,39 Prof-specialty,39 Husband,Prof-specialty Husband
26,HS-grad,Exec-managerial,Not-in-family,40,26 Exec-managerial,26 Not-in-family,Exec-managerial Not-in-family
31,Assoc-acdm,Tech-support,Husband,40,31 Tech-support,31 Husband,Tech-support Husband
36,Bachelors,Adm-clerical,Unmarried,40,36 Adm-clerical,36 Unmarried,Adm-clerical Unmarried
43,HS-grad,Craft-repair,Husband,40,43 Craft-repair,43 Husband,Craft-repair Husband
25,Some-college,Adm-clerical,Not-in-family,50,25 Adm-clerical,25 Not-in-family,Adm-clerical Not-in-family
27,HS-grad,Machine-op-inspct,Husband,40,27 Machine-op-inspct,27 Husband,Machine-op-inspct Husband
24,12th,Sales,Not-in-family,40,24 Sales,24 Not-in-family,Sales Not-in-family
50,Assoc-acdm,Protective-serv,Husband,20,50 Protective-serv,50 Husband,Protective-serv Husband
30,HS-grad,Craft-repair,Husband,40,30 Craft-repair,30 Husband,Craft-repair Husband
24,11th,Handlers-cleaners,Not-in-family,40,24 Handlers-cleaners,24 Not-in-family,Handlers-cleaners Not-in-family
41,Masters,Prof-specialty,Unmarried,36,41 Prof-specialty,41 Unmarried,Prof-specialty Unmarried
29,Some-college,Exec-managerial,Not-in-family,45,29 Exec-managerial,29 Not-in-family,Exec-managerial Not-in-family
31,Some-college,Exec-managerial,Husband,40,31 Exec-managerial,31 Husband,Exec-managerial Husband
54,Some-college,Exec-managerial,Not-in-family,40,54 Exec-managerial,54 Not-in-family,Exec-managerial Not-in-family
20,11th,Sales,Other-relative,50,20 Sales,20 Other-relative,Sales Other-relative
37,HS-grad,Other-service,Own-child,40,37 Other-service,37 Own-child,Other-service Own-child
28,HS-grad,Other-service,Own-child,30,28 Other-service,28 Own-child,Other-service Own-child
39,HS-grad,Adm-clerical,Wife,40,39 Adm-clerical,39 Wife,Adm-clerical Wife
46,Some-college,Exec-managerial,Not-in-family,40,46 Exec-managerial,46 Not-in-family,Exec-managerial Not-in-family
35,Bachelors,Exec-managerial,Unmarried,42,35 Exec-managerial,35 Unmarried,Exec-managerial Unmarried
36,Some-college,Sales,Husband,20,36 Sales,36 Husband,Sales Husband
34,HS-grad,noValueSetHere123156456,Husband,25,34 noValueSetHere123156456,34 Husband,noValueSetHere123156456 Husband
44,Masters,Exec-managerial,Husband,40,44 Exec-managerial,44 Husband,Exec-managerial Husband
34,Bachelors,Exec-managerial,Not-in-family,50,34 Exec-managerial,34 Not-in-family,Exec-managerial Not-in-family
28,HS-grad,Sales,Husband,50,28 Sales,28 Husband,Sales Husband
38,Prof-school,Prof-specialty,Husband,45,38 Prof-specialty,38 Husband,Prof-specialty Husband
64,Bachelors,noValueSetHere123156456,Husband,50,64 noValueSetHere123156456,64 Husband,noValueSetHere123156456 Husband
19,Some-college,noValueSetHere123156456,Own-child,40,19 noValueSetHere123156456,19 Own-child,noValueSetHere123156456 Own-child
35,Bachelors,Sales,Husband,52,35 Sales,35 Husband,Sales Husband
61,HS-grad,Adm-clerical,Not-in-family,40,61 Adm-clerical,61 Not-in-family,Adm-clerical Not-in-family
45,Some-college,Sales,Unmarried,40,45 Sales,45 Unmarried,Sales Unmarried
36,HS-grad,Transport-moving,Husband,40,36 Transport-moving,36 Husband,Transport-moving Husband
34,HS-grad,Transport-moving,Unmarried,30,34 Transport-moving,34 Unmarried,Transport-moving Unmarried
27,Assoc-voc,Sales,Husband,60,27 Sales,27 Husband,Sales Husband
22,10th,Craft-repair,Unmarried,40,22 Craft-repair,22 Unmarried,Craft-repair Unmarried
26,Bachelors,Tech-support,Not-in-family,40,26 Tech-support,26 Not-in-family,Tech-support Not-in-family
19,11th,Other-service,Other-relative,15,19 Other-service,19 Other-relative,Other-service Other-relative
36,HS-grad,Farming-fishing,Not-in-family,40,36 Farming-fishing,36 Not-in-family,Farming-fishing Not-in-family
51,Bachelors,Exec-managerial,Not-in-family,50,51 Exec-managerial,51 Not-in-family,Exec-managerial Not-in-family
63,HS-grad,Craft-repair,Husband,40,63 Craft-repair,63 Husband,Craft-repair Husband
51,HS-grad,Adm-clerical,Husband,40,51 Adm-clerical,51 Husband,Adm-clerical Husband
20,Some-college,Adm-clerical,Own-child,25,20 Adm-clerical,20 Own-child,Adm-clerical Own-child
42,Assoc-voc,Prof-specialty,Husband,50,42 Prof-specialty,42 Husband,Prof-specialty Husband
40,Bachelors,noValueSetHere123156456,Own-child,40,40 noValueSetHere123156456,40 Own-child,noValueSetHere123156456 Own-child
25,Some-college,Craft-repair,Husband,40,25 Craft-repair,25 Husband,Craft-repair Husband
40,Assoc-voc,Adm-clerical,Unmarried,50,40 Adm-clerical,40 Unmarried,Adm-clerical Unmarried
41,Bachelors,noValueSetHere123156456,Wife,30,41 noValueSetHere123156456,41 Wife,noValueSetHere123156456 Wife
49,HS-grad,Handlers-cleaners,Own-child,80,49 Handlers-cleaners,49 Own-child,Handlers-cleaners Own-child
46,HS-grad,Machine-op-inspct,Own-child,40,46 Machine-op-inspct,46 Own-child,Machine-op-inspct Own-child
32,HS-grad,Sales,Not-in-family,50,32 Sales,32 Not-in-family,Sales Not-in-family
28,Some-college,Handlers-cleaners,Husband,40,28 Handlers-cleaners,28 Husband,Handlers-cleaners Husband
19,HS-grad,noValueSetHere123156456,Other-relative,20,19 noValueSetHere123156456,19 Other-relative,noValueSetHere123156456 Other-relative
19,HS-grad,Adm-clerical,Own-child,25,19 Adm-clerical,19 Own-child,Adm-clerical Own-child
18,11th,Adm-clerical,Own-child,20,18 Adm-clerical,18 Own-child,Adm-clerical Own-child
39,HS-grad,Sales,Not-in-family,55,39 Sales,39 Not-in-family,Sales Not-in-family
60,Bachelors,Prof-specialty,Not-in-family,30,60 Prof-specialty,60 Not-in-family,Prof-specialty Not-in-family
46,Bachelors,Prof-specialty,Not-in-family,40,46 Prof-specialty,46 Not-in-family,Prof-specialty Not-in-family
38,7th-8th,Machine-op-inspct,Wife,50,38 Machine-op-inspct,38 Wife,Machine-op-inspct Wife
36,HS-grad,Machine-op-inspct,Husband,44,36 Machine-op-inspct,36 Husband,Machine-op-inspct Husband
45,Some-college,Sales,Husband,40,45 Sales,45 Husband,Sales Husband
60,Bachelors,Prof-specialty,Not-in-family,40,60 Prof-specialty,60 Not-in-family,Prof-specialty Not-in-family
30,11th,Craft-repair,Husband,40,30 Craft-repair,30 Husband,Craft-repair Husband
22,Some-college,Tech-support,Not-in-family,43,22 Tech-support,22 Not-in-family,Tech-support Not-in-family
23,Some-college,Exec-managerial,Not-in-family,45,23 Exec-managerial,23 Not-in-family,Exec-managerial Not-in-family
48,Some-college,Prof-specialty,Not-in-family,24,48 Prof-specialty,48 Not-in-family,Prof-specialty Not-in-family
46,HS-grad,Other-service,Own-child,15,46 Other-service,46 Own-child,Other-service Own-child
43,Masters,Exec-managerial,Husband,45,43 Exec-managerial,43 Husband,Exec-managerial Husband
25,HS-grad,Transport-moving,Own-child,40,25 Transport-moving,25 Own-child,Transport-moving Own-child
50,Some-college,Prof-specialty,Not-in-family,40,50 Prof-specialty,50 Not-in-family,Prof-specialty Not-in-family
61,HS-grad,Sales,Not-in-family,55,61 Sales,61 Not-in-family,Sales Not-in-family
35,Bachelors,Sales,Not-in-family,50,35 Sales,35 Not-in-family,Sales Not-in-family
65,Some-college,Exec-managerial,Not-in-family,40,65 Exec-managerial,65 Not-in-family,Exec-managerial Not-in-family
56,HS-grad,Transport-moving,Husband,45,56 Transport-moving,56 Husband,Transport-moving Husband
43,Bachelors,Machine-op-inspct,Wife,80,43 Machine-op-inspct,43 Wife,Machine-op-inspct Wife
55,HS-grad,Transport-moving,Husband,50,55 Transport-moving,55 Husband,Transport-moving Husband
22,Some-college,Adm-clerical,Own-child,40,22 Adm-clerical,22 Own-child,Adm-clerical Own-child
40,Some-college,Machine-op-inspct,Own-child,32,40 Machine-op-inspct,40 Own-child,Machine-op-inspct Own-child
35,HS-grad,Farming-fishing,Husband,50,35 Farming-fishing,35 Husband,Farming-fishing Husband
22,Some-college,noValueSetHere123156456,Own-child,50,22 noValueSetHere123156456,22 Own-child,noValueSetHere123156456 Own-child
20,9th,Machine-op-inspct,Husband,40,20 Machine-op-inspct,20 Husband,Machine-op-inspct Husband
46,12th,Other-service,Husband,35,46 Other-service,46 Husband,Other-service Husband
43,HS-grad,Transport-moving,Unmarried,40,43 Transport-moving,43 Unmarried,Transport-moving Unmarried
46,HS-grad,Adm-clerical,Unmarried,40,46 Adm-clerical,46 Unmarried,Adm-clerical Unmarried
39,11th,Other-service,Husband,37,39 Other-service,39 Husband,Other-service Husband
34,HS-grad,Exec-managerial,Unmarried,20,34 Exec-managerial,34 Unmarried,Exec-managerial Unmarried
35,HS-grad,Other-service,Not-in-family,35,35 Other-service,35 Not-in-family,Other-service Not-in-family
30,HS-grad,Adm-clerical,Unmarried,41,30 Adm-clerical,30 Unmarried,Adm-clerical Unmarried
25,HS-grad,Machine-op-inspct,Not-in-family,28,25 Machine-op-inspct,25 Not-in-family,Machine-op-inspct Not-in-family
44,Masters,Exec-managerial,Husband,35,44 Exec-managerial,44 Husband,Exec-managerial Husband
35,HS-grad,Adm-clerical,Unmarried,40,35 Adm-clerical,35 Unmarried,Adm-clerical Unmarried
41,HS-grad,Handlers-cleaners,Husband,40,41 Handlers-cleaners,41 Husband,Handlers-cleaners Husband
43,Bachelors,Adm-clerical,Husband,40,43 Adm-clerical,43 Husband,Adm-clerical Husband
32,Some-college,Adm-clerical,Not-in-family,40,32 Adm-clerical,32 Not-in-family,Adm-clerical Not-in-family
50,7th-8th,Craft-repair,Husband,40,50 Craft-repair,50 Husband,Craft-repair Husband
20,Some-college,Adm-clerical,Own-child,15,20 Adm-clerical,20 Own-child,Adm-clerical Own-child
29,HS-grad,Adm-clerical,Wife,20,29 Adm-clerical,29 Wife,Adm-clerical Wife
38,Prof-school,Prof-specialty,Husband,70,38 Prof-specialty,38 Husband,Prof-specialty Husband
20,10th,Handlers-cleaners,Unmarried,50,20 Handlers-cleaners,20 Unmarried,Handlers-cleaners Unmarried
41,HS-grad,Sales,Unmarried,40,41 Sales,41 Unmarried,Sales Unmarried
27,Some-college,Exec-managerial,Not-in-family,65,27 Exec-managerial,27 Not-in-family,Exec-managerial Not-in-family
37,9th,Craft-repair,Husband,40,37 Craft-repair,37 Husband,Craft-repair Husband
62,Masters,Prof-specialty,Unmarried,24,62 Prof-specialty,62 Unmarried,Prof-specialty Unmarried
31,10th,Other-service,Not-in-family,40,31 Other-service,31 Not-in-family,Other-service Not-in-family
49,Some-college,Adm-clerical,Not-in-family,40,49 Adm-clerical,49 Not-in-family,Adm-clerical Not-in-family
33,Bachelors,Prof-specialty,Not-in-family,50,33 Prof-specialty,33 Not-in-family,Prof-specialty Not-in-family
31,HS-grad,Craft-repair,Husband,40,31 Craft-repair,31 Husband,Craft-repair Husband
19,Some-college,Other-service,Other-relative,35,19 Other-service,19 Other-relative,Other-service Other-relative
44,7th-8th,Machine-op-inspct,Husband,40,44 Machine-op-inspct,44 Husband,Machine-op-inspct Husband
31,Some-college,Exec-managerial,Not-in-family,65,31 Exec-managerial,31 Not-in-family,Exec-managerial Not-in-family
62,HS-grad,Farming-fishing,Unmarried,40,62 Farming-fishing,62 Unmarried,Farming-fishing Unmarried
65,Some-college,Exec-managerial,Husband,10,65 Exec-managerial,65 Husband,Exec-managerial Husband
17,9th,Other-service,Husband,40,17 Other-service,17 Husband,Other-service Husband
60,HS-grad,Transport-moving,Husband,44,60 Transport-moving,60 Husband,Transport-moving Husband
31,11th,Craft-repair,Husband,40,31 Craft-repair,31 Husband,Craft-repair Husband
29,Some-college,Other-service,Unmarried,40,29 Other-service,29 Unmarried,Other-service Unmarried
53,HS-grad,Machine-op-inspct,Husband,40,53 Machine-op-inspct,53 Husband,Machine-op-inspct Husband
44,Some-college,Sales,Husband,40,44 Sales,44 Husband,Sales Husband
43,11th,Sales,Husband,60,43 Sales,43 Husband,Sales Husband
40,Some-college,Craft-repair,Husband,40,40 Craft-repair,40 Husband,Craft-repair Husband
18,11th,Sales,Own-child,10,18 Sales,18 Own-child,Sales Own-child
47,HS-grad,Craft-repair,Unmarried,43,47 Craft-repair,47 Unmarried,Craft-repair Unmarried
38,Bachelors,Prof-specialty,Husband,40,38 Prof-specialty,38 Husband,Prof-specialty Husband
37,Assoc-acdm,Other-service,Wife,25,37 Other-service,37 Wife,Other-service Wife
40,Some-college,Sales,Not-in-family,40,40 Sales,40 Not-in-family,Sales Not-in-family
57,HS-grad,Prof-specialty,Husband,60,57 Prof-specialty,57 Husband,Prof-specialty Husband
43,HS-grad,Other-service,Not-in-family,40,43 Other-service,43 Not-in-family,Other-service Not-in-family
32,Bachelors,Prof-specialty,Husband,40,32 Prof-specialty,32 Husband,Prof-specialty Husband
64,Some-college,Sales,Husband,40,64 Sales,64 Husband,Sales Husband
18,12th,Sales,Own-child,20,18 Sales,18 Own-child,Sales Own-child
40,Bachelors,Exec-managerial,Not-in-family,50,40 Exec-managerial,40 Not-in-family,Exec-managerial Not-in-family
17,11th,noValueSetHere123156456,Own-child,40,17 noValueSetHere123156456,17 Own-child,noValueSetHere123156456 Own-child
23,HS-grad,Machine-op-inspct,Not-in-family,40,23 Machine-op-inspct,23 Not-in-family,Machine-op-inspct Not-in-family
45,Assoc-voc,Adm-clerical,Unmarried,40,45 Adm-clerical,45 Unmarried,Adm-clerical Unmarried
45,Masters,Prof-specialty,Not-in-family,15,45 Prof-specialty,45 Not-in-family,Prof-specialty Not-in-family
27,10th,Other-service,Not-in-family,60,27 Other-service,27 Not-in-family,Other-service Not-in-family
23,Some-college,Handlers-cleaners,Unmarried,40,23 Handlers-cleaners,23 Unmarried,Handlers-cleaners Unmarried
58,HS-grad,Farming-fishing,Husband,30,58 Farming-fishing,58 Husband,Farming-fishing Husband
35,HS-grad,Tech-support,Unmarried,75,35 Tech-support,35 Unmarried,Tech-support Unmarried
47,Masters,Prof-specialty,Not-in-family,40,47 Prof-specialty,47 Not-in-family,Prof-specialty Not-in-family
33,HS-grad,Exec-managerial,Husband,50,33 Exec-managerial,33 Husband,Exec-managerial Husband
27,Bachelors,Prof-specialty,Not-in-family,40,27 Prof-specialty,27 Not-in-family,Prof-specialty Not-in-family
46,Assoc-acdm,Machine-op-inspct,Husband,40,46 Machine-op-inspct,46 Husband,Machine-op-inspct Husband
24,Some-college,Craft-repair,Husband,56,24 Craft-repair,24 Husband,Craft-repair Husband
40,Some-college,Craft-repair,Husband,44,40 Craft-repair,40 Husband,Craft-repair Husband
44,HS-grad,Other-service,Own-child,24,44 Other-service,44 Own-child,Other-service Own-child
31,Bachelors,Protective-serv,Husband,97,31 Protective-serv,31 Husband,Protective-serv Husband
37,Assoc-voc,Adm-clerical,Husband,40,37 Adm-clerical,37 Husband,Adm-clerical Husband
23,Assoc-voc,Exec-managerial,Own-child,40,23 Exec-managerial,23 Own-child,Exec-managerial Own-child
30,Bachelors,Sales,Husband,52,30 Sales,30 Husband,Sales Husband
31,Some-college,Other-service,Husband,35,31 Other-service,31 Husband,Other-service Husband
24,HS-grad,noValueSetHere123156456,Not-in-family,32,24 noValueSetHere123156456,24 Not-in-family,noValueSetHere123156456 Not-in-family
32,Some-college,Exec-managerial,Husband,40,32 Exec-managerial,32 Husband,Exec-managerial Husband
27,HS-grad,Transport-moving,Own-child,40,27 Transport-moving,27 Own-child,Transport-moving Own-child
35,HS-grad,Adm-clerical,Unmarried,55,35 Adm-clerical,35 Unmarried,Adm-clerical Unmarried
27,Bachelors,Exec-managerial,Not-in-family,40,27 Exec-managerial,27 Not-in-family,Exec-managerial Not-in-family
